timestamp,split,agent_id,area,provider,cash_in_bdt,cash_out_bdt,provider_emoney_before_bdt,provider_emoney_after_bdt,provider_safe_threshold_bdt,authorized_topup_bdt,feed_status,feed_age_minutes,ground_truth_anomaly,ground_truth_anomaly_type,ground_truth_data_quality_issue,event_context,shared_cash_after_bdt,shared_cash_safe_threshold_bdt
2026-05-03T07:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,5730,6000,139680,139950,17000,0,fresh,1,0,none,0,routine,156450,28000
2026-05-03T07:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,4130,5160,106630,107660,19000,0,fresh,2,0,none,0,routine,156450,28000
2026-05-03T08:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,7050,8740,111230,112920,15000,0,fresh,1,0,none,0,routine,153380,28000
2026-05-03T08:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,6100,6970,139950,140820,17000,0,fresh,2,0,none,0,routine,153380,28000
2026-05-03T08:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,5220,5730,107660,108170,19000,0,fresh,2,0,none,0,routine,153380,28000
2026-05-03T09:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,5990,7740,112920,114670,15000,0,fresh,7,0,none,0,routine,151230,28000
2026-05-03T09:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,9210,9330,140820,140940,17000,0,fresh,2,0,none,0,routine,151230,28000
2026-05-03T09:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,4610,4890,108170,108450,19000,0,fresh,7,0,none,0,routine,151230,28000
2026-05-03T10:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,7020,9800,114670,117450,15000,0,fresh,8,0,none,0,routine,151660,28000
2026-05-03T10:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,9440,6760,140940,138260,17000,0,fresh,3,0,none,0,routine,151660,28000
2026-05-03T10:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,5370,4840,108450,107920,19000,0,fresh,8,0,none,0,routine,151660,28000
2026-05-03T11:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,5560,6250,117450,118140,15000,0,fresh,7,0,none,0,routine,147880,28000
2026-05-03T11:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,6640,7950,138260,139570,17000,0,delayed,20,1,feed_delay,1,routine,147880,28000
2026-05-03T11:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,2690,4470,107920,109700,19000,0,fresh,4,0,none,0,routine,147880,28000
2026-05-03T12:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,6700,6940,118140,118380,15000,0,fresh,3,0,none,0,routine,145940,28000
2026-05-03T12:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,5010,7150,139570,141710,17000,0,fresh,2,0,none,0,routine,145940,28000
2026-05-03T12:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,4290,3850,109700,109260,19000,0,fresh,1,0,none,0,routine,145940,28000
2026-05-03T13:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,5000,8410,118380,121790,15000,0,fresh,2,0,none,0,routine,144660,28000
2026-05-03T13:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,6270,3320,141710,138760,17000,0,fresh,4,0,none,0,routine,144660,28000
2026-05-03T13:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,3200,4020,109260,110080,19000,0,fresh,6,0,none,0,routine,144660,28000
2026-05-03T14:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,4400,8180,121790,125570,15000,0,fresh,5,0,none,0,routine,138830,28000
2026-05-03T14:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,4050,5900,138760,140610,17000,0,fresh,6,0,none,0,routine,138830,28000
2026-05-03T14:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,3140,3340,110080,110280,19000,0,fresh,4,0,none,0,routine,138830,28000
2026-05-03T15:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,4190,6740,125570,128120,15000,0,fresh,4,0,none,0,routine,137140,28000
2026-05-03T15:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,5590,3760,140610,138780,17000,0,fresh,2,0,none,0,routine,137140,28000
2026-05-03T15:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,2390,3360,110280,111250,19000,0,fresh,4,0,none,0,routine,137140,28000
2026-05-03T16:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,990,960,128120,128090,15000,0,fresh,5,0,none,0,routine,137020,28000
2026-05-03T16:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,780,840,138780,138840,17000,0,fresh,1,0,none,0,routine,137020,28000
2026-05-03T16:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,490,580,111250,111340,19000,0,fresh,5,0,none,0,routine,137020,28000
2026-05-03T17:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,1130,830,128090,127790,15000,0,fresh,3,0,none,0,routine,137140,28000
2026-05-03T17:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,740,1030,138840,139130,17000,0,fresh,5,0,none,0,routine,137140,28000
2026-05-03T17:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,680,570,111340,111230,19000,0,fresh,3,0,none,0,routine,137140,28000
2026-05-03T18:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,880,1380,127790,128290,15000,0,fresh,2,0,none,0,routine,136610,28000
2026-05-03T18:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,790,860,139130,139200,17000,0,fresh,4,0,none,0,routine,136610,28000
2026-05-03T18:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,580,540,111230,111190,19000,0,fresh,7,0,none,0,routine,136610,28000
2026-05-03T19:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,950,760,128290,128100,15000,0,fresh,5,0,none,0,routine,136650,28000
2026-05-03T19:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,670,810,139200,139340,17000,0,fresh,1,0,none,0,routine,136650,28000
2026-05-03T19:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,500,510,111190,111200,19000,0,fresh,7,0,none,0,routine,136650,28000
2026-05-03T20:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,990,1120,128100,128230,15000,0,fresh,3,0,none,0,routine,136520,28000
2026-05-03T20:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,770,870,139340,139440,17000,0,fresh,8,0,none,0,routine,136520,28000
2026-05-03T20:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,700,600,111200,111100,19000,0,fresh,7,0,none,0,routine,136520,28000
2026-05-03T21:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,1080,910,128230,128060,15000,0,fresh,8,0,none,0,routine,136400,28000
2026-05-03T21:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,620,830,139440,139650,17000,0,fresh,2,0,none,0,routine,136400,28000
2026-05-03T21:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,560,640,111100,111180,19000,0,fresh,2,0,none,0,routine,136400,28000
2026-05-03T22:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,1130,1140,128060,128070,15000,0,fresh,3,0,none,0,routine,136110,28000
2026-05-03T22:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,690,1030,139650,139990,17000,0,fresh,3,0,none,0,routine,136110,28000
2026-05-03T22:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,800,740,111180,111120,19000,0,fresh,5,0,none,0,routine,136110,28000
2026-05-03T23:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,970,1040,128070,128140,15000,0,fresh,4,0,none,0,routine,135660,28000
2026-05-03T23:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,880,1170,139990,140280,17000,0,fresh,4,0,none,0,routine,135660,28000
2026-05-03T23:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,620,710,111120,111210,19000,0,fresh,2,0,none,0,routine,135660,28000
2026-05-04T00:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,1120,1090,128140,128110,15000,0,delayed,24,1,feed_delay,1,routine,135430,28000
2026-05-04T00:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,670,780,140280,140390,17000,0,fresh,3,0,none,0,routine,135430,28000
2026-05-04T00:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,470,620,111210,111360,19000,0,fresh,5,0,none,0,routine,135430,28000
2026-05-04T01:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,990,750,128110,127870,15000,0,fresh,8,0,none,0,routine,135870,28000
2026-05-04T01:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,860,910,140390,140440,17000,0,fresh,1,0,none,0,routine,135870,28000
2026-05-04T01:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,600,350,111360,111110,19000,0,fresh,2,0,none,0,routine,135870,28000
2026-05-04T02:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,5720,4540,127870,126690,15000,0,fresh,8,0,none,0,routine,136160,28000
2026-05-04T02:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,5240,5370,140440,140570,17000,0,fresh,4,0,none,0,routine,136160,28000
2026-05-04T02:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,3080,3840,111110,111870,19000,0,fresh,8,0,none,0,routine,136160,28000
2026-05-04T03:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,3880,6680,126690,129490,15000,0,fresh,5,0,none,0,routine,133850,28000
2026-05-04T03:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,5130,4510,140570,139950,17000,0,fresh,2,0,none,0,routine,133850,28000
2026-05-04T03:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,3320,3450,111870,112000,19000,0,fresh,1,0,none,0,routine,133850,28000
2026-05-04T04:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,6450,6200,129490,129240,15000,0,fresh,5,0,none,0,routine,131860,28000
2026-05-04T04:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,4450,6250,139950,141750,17000,0,fresh,1,0,none,0,routine,131860,28000
2026-05-04T04:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,3320,3760,112000,112440,19000,0,fresh,4,0,none,0,routine,131860,28000
2026-05-04T05:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,6640,7480,129240,130080,15000,0,fresh,7,0,none,0,routine,129350,28000
2026-05-04T05:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,5560,7450,141750,143640,17000,0,fresh,6,0,none,0,routine,129350,28000
2026-05-04T05:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,5210,4990,112440,112220,19000,0,fresh,1,0,none,0,routine,129350,28000
2026-05-04T06:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,7920,6860,130080,129020,15000,0,fresh,7,0,none,0,routine,130040,28000
2026-05-04T06:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,5970,5850,143640,143520,17000,0,fresh,3,0,none,0,routine,130040,28000
2026-05-04T06:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,6060,6550,112220,112710,19000,0,fresh,1,0,none,0,routine,130040,28000
2026-05-04T07:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,9290,10150,129020,129880,15000,0,fresh,8,0,none,0,routine,128470,28000
2026-05-04T07:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,6470,8400,143520,145450,17000,0,fresh,1,0,none,0,routine,128470,28000
2026-05-04T07:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,4450,3230,112710,111490,19000,0,fresh,5,0,none,0,routine,128470,28000
2026-05-04T08:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,8280,8760,129880,130360,15000,0,fresh,2,0,none,0,routine,130240,28000
2026-05-04T08:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,7430,6660,145450,144680,17000,0,fresh,6,0,none,0,routine,130240,28000
2026-05-04T08:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,5900,4420,111490,110010,19000,0,fresh,1,0,none,0,routine,130240,28000
2026-05-04T09:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,9150,10330,130360,131540,15000,0,fresh,2,0,none,0,routine,128360,28000
2026-05-04T09:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,8410,9200,144680,145470,17000,0,fresh,8,0,none,0,routine,128360,28000
2026-05-04T09:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,4300,4210,110010,109920,19000,0,fresh,5,0,none,0,routine,128360,28000
2026-05-04T10:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,7460,7320,131540,131400,15000,0,fresh,8,0,none,0,routine,125500,28000
2026-05-04T10:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,6390,7300,145470,146380,17000,0,fresh,6,0,none,0,routine,125500,28000
2026-05-04T10:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,3360,5450,109920,112010,19000,0,fresh,7,0,none,0,routine,125500,28000
2026-05-04T11:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,8330,9390,131400,132460,15000,0,fresh,3,0,none,0,routine,123980,28000
2026-05-04T11:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,5590,5150,146380,145940,17000,0,fresh,4,0,none,0,routine,123980,28000
2026-05-04T11:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,4060,4960,112010,112910,19000,0,fresh,8,0,none,0,routine,123980,28000
2026-05-04T12:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,6350,31500,132460,157610,15000,0,fresh,4,1,liquidity_pressure,0,routine,45380,28000
2026-05-04T12:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,4370,29390,145940,170960,17000,0,fresh,4,1,liquidity_pressure,0,routine,45380,28000
2026-05-04T12:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,3650,32080,112910,141340,19000,0,fresh,2,1,liquidity_pressure,0,routine,45380,28000
2026-05-04T13:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,7340,30190,157610,180460,15000,0,fresh,1,1,liquidity_pressure,0,routine,0,28000
2026-05-04T13:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,5560,30920,170960,196320,17000,0,fresh,3,1,liquidity_pressure,0,routine,0,28000
2026-05-04T13:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,3770,33670,141340,171240,19000,0,fresh,7,1,liquidity_pressure,0,routine,0,28000
2026-05-04T14:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,6080,25700,180460,200080,15000,0,fresh,1,1,liquidity_pressure,0,routine,0,28000
2026-05-04T14:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,6480,30470,196320,220310,17000,0,fresh,7,1,liquidity_pressure,0,routine,0,28000
2026-05-04T14:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,4140,33050,171240,200150,19000,0,fresh,1,1,liquidity_pressure,0,routine,0,28000
2026-05-04T15:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,4990,28060,200080,223150,15000,0,fresh,2,1,liquidity_pressure,0,routine,0,28000
2026-05-04T15:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,4890,32010,220310,247430,17000,0,fresh,3,1,liquidity_pressure,0,routine,0,28000
2026-05-04T15:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,2850,31770,200150,229070,19000,0,fresh,1,1,liquidity_pressure,0,routine,0,28000
2026-05-04T16:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,980,1010,223150,223180,15000,0,fresh,6,0,none,0,routine,0,28000
2026-05-04T16:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,710,880,247430,247600,17000,0,fresh,7,0,none,0,routine,0,28000
2026-05-04T16:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,290,520,229070,229300,19000,0,fresh,1,0,none,0,routine,0,28000
2026-05-04T17:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,1160,960,223180,222980,15000,0,fresh,5,0,none,0,routine,150,28000
2026-05-04T17:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,940,900,247600,247560,17000,0,fresh,5,0,none,0,routine,150,28000
2026-05-04T17:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,450,540,229300,229390,19000,0,fresh,5,0,none,0,routine,150,28000
2026-05-04T18:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,610,1290,222980,223660,15000,0,fresh,1,0,none,0,routine,0,28000
2026-05-04T18:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,790,730,247560,247500,17000,0,fresh,3,0,none,0,routine,0,28000
2026-05-04T18:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,650,570,229390,229310,19000,0,fresh,2,0,none,0,routine,0,28000
2026-05-04T19:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,980,720,223660,223400,15000,0,fresh,8,0,none,0,routine,0,28000
2026-05-04T19:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,720,960,247500,247740,17000,0,fresh,3,0,none,0,routine,0,28000
2026-05-04T19:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,520,610,229310,229400,19000,0,fresh,4,0,none,0,routine,0,28000
2026-05-04T20:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,1070,1100,223400,223430,15000,0,fresh,8,0,none,0,routine,120,28000
2026-05-04T20:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,850,840,247740,247730,17000,0,fresh,6,0,none,0,routine,120,28000
2026-05-04T20:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,580,440,229400,229260,19000,0,fresh,8,0,none,0,routine,120,28000
2026-05-04T21:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,980,740,223430,223190,15000,0,fresh,3,0,none,0,routine,90,28000
2026-05-04T21:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,700,1080,247730,248110,17000,0,fresh,4,0,none,0,routine,90,28000
2026-05-04T21:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,740,630,229260,229150,19000,0,fresh,2,0,none,0,routine,90,28000
2026-05-04T22:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,1060,1430,223190,223560,15000,0,fresh,2,0,none,0,routine,0,28000
2026-05-04T22:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,760,840,248110,248190,17000,0,fresh,2,0,none,0,routine,0,28000
2026-05-04T22:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,510,620,229150,229260,19000,0,fresh,6,0,none,0,routine,0,28000
2026-05-04T23:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,890,1000,223560,223670,15000,0,fresh,7,0,none,0,routine,0,28000
2026-05-04T23:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,850,710,248190,248050,17000,0,fresh,1,0,none,0,routine,0,28000
2026-05-04T23:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,430,620,229260,229450,19000,0,fresh,3,0,none,0,routine,0,28000
2026-05-05T00:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,1130,1020,223670,223560,15000,0,fresh,1,0,none,0,routine,0,28000
2026-05-05T00:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,850,920,248050,248120,17000,0,fresh,6,0,none,0,routine,0,28000
2026-05-05T00:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,440,680,229450,229690,19000,0,fresh,1,0,none,0,routine,0,28000
2026-05-05T01:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,1140,870,223560,223290,15000,0,fresh,5,0,none,0,routine,0,28000
2026-05-05T01:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,580,890,248120,248430,17000,0,fresh,7,0,none,0,routine,0,28000
2026-05-05T01:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,530,670,229690,229830,19000,0,fresh,1,0,none,0,routine,0,28000
2026-05-05T02:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,6520,7450,223290,224220,15000,0,fresh,1,0,none,0,routine,162890,28000
2026-05-05T02:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,4300,4830,248430,248960,17000,0,fresh,4,0,none,0,routine,162890,28000
2026-05-05T02:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,3260,3910,229830,230480,19000,0,fresh,7,0,none,0,routine,162890,28000
2026-05-05T03:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,4740,4690,224220,224170,15000,0,fresh,8,0,none,0,routine,164600,28000
2026-05-05T03:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,5500,4400,248960,247860,17000,0,fresh,6,0,none,0,routine,164600,28000
2026-05-05T03:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,3800,3240,230480,229920,19000,0,fresh,1,0,none,0,routine,164600,28000
2026-05-05T04:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,7330,9990,224170,226830,15000,0,fresh,3,0,none,0,routine,161550,28000
2026-05-05T04:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,5620,7200,247860,249440,17000,0,fresh,4,0,none,0,routine,161550,28000
2026-05-05T04:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,4810,3620,229920,228730,19000,0,fresh,2,0,none,0,routine,161550,28000
2026-05-05T05:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,7910,5260,226830,224180,15000,0,fresh,4,0,none,0,routine,159610,28000
2026-05-05T05:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,4750,7800,249440,252490,17000,0,fresh,1,0,none,0,routine,159610,28000
2026-05-05T05:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,3300,4840,228730,230270,19000,0,fresh,7,0,none,0,routine,159610,28000
2026-05-05T06:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,7180,9980,224180,226980,15000,0,fresh,4,0,none,0,routine,151280,28000
2026-05-05T06:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,5160,9790,252490,257120,17000,0,fresh,6,0,none,0,routine,151280,28000
2026-05-05T06:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,3730,4630,230270,231170,19000,0,fresh,5,0,none,0,routine,151280,28000
2026-05-05T07:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,8230,7890,226980,226640,15000,0,fresh,4,0,none,0,routine,152330,28000
2026-05-05T07:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,5840,5670,257120,256950,17000,0,fresh,8,0,none,0,routine,152330,28000
2026-05-05T07:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,4970,4430,231170,230630,19000,0,fresh,3,0,none,0,routine,152330,28000
2026-05-05T08:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,7900,7170,226640,225910,15000,0,fresh,8,0,none,0,routine,152640,28000
2026-05-05T08:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,6280,7900,256950,258570,17000,0,fresh,6,0,none,0,routine,152640,28000
2026-05-05T08:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,5020,3820,230630,229430,19000,0,fresh,3,0,none,0,routine,152640,28000
2026-05-05T09:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,8860,9240,225910,226290,15000,0,fresh,7,0,none,0,routine,151950,28000
2026-05-05T09:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,6580,6960,258570,258950,17000,0,fresh,3,0,none,0,routine,151950,28000
2026-05-05T09:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,4340,4270,229430,229360,19000,0,fresh,6,0,none,0,routine,151950,28000
2026-05-05T10:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,7340,7830,226290,226780,15000,0,fresh,3,0,none,0,routine,153520,28000
2026-05-05T10:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,5940,4930,258950,257940,17000,0,fresh,1,0,none,0,routine,153520,28000
2026-05-05T10:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,5920,4870,229360,228310,19000,0,fresh,6,0,none,0,routine,153520,28000
2026-05-05T11:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,6640,9290,226780,229430,15000,0,fresh,4,0,none,0,routine,151290,28000
2026-05-05T11:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,7980,6670,257940,256630,17000,0,fresh,7,0,none,0,routine,151290,28000
2026-05-05T11:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,3740,4630,228310,229200,19000,0,fresh,1,0,none,0,routine,151290,28000
2026-05-05T12:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,6730,7170,229430,229870,15000,0,fresh,6,0,none,0,routine,151320,28000
2026-05-05T12:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,5930,6050,256630,256750,17000,0,fresh,6,0,none,0,routine,151320,28000
2026-05-05T12:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,4530,3940,229200,228610,19000,0,fresh,3,0,none,0,routine,151320,28000
2026-05-05T13:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,8150,8680,229870,230400,15000,0,fresh,1,0,none,0,routine,149390,28000
2026-05-05T13:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,4200,5080,256750,257630,17000,0,fresh,2,0,none,0,routine,149390,28000
2026-05-05T13:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,4240,4760,228610,229130,19000,0,fresh,6,0,none,0,routine,149390,28000
2026-05-05T14:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,5270,38470,230400,263600,15000,0,fresh,4,1,cashout_burst,0,routine,114330,28000
2026-05-05T14:00:00+00:00,train,AGT-SYL-001,Zindabazar,Nagad,3900,5270,257630,259000,17000,0,fresh,7,0,none,0,routine,114330,28000
2026-05-05T14:00:00+00:00,train,AGT-SYL-001,Zindabazar,Rocket,3780,4270,229130,229620,19000,0,fresh,7,0,none,0,routine,114330,28000
2026-05-05T15:00:00+00:00,train,AGT-SYL-001,Zindabazar,bKash,5440,35810,263600,293970,15000,0,fresh,8,1,cashout_burst,0,routine,84440,28000
