timestamp,split,agent_id,area,shared_cash_before_bdt,shared_cash_after_bdt,shared_cash_safe_threshold_bdt,total_cash_in_bdt,total_cash_out_bdt,net_cash_change_bdt,authorized_cash_support_bdt,event_context,ground_truth_shortage_within_6h,ground_truth_shortage_minutes,next_shared_cash_bdt
2026-05-09T19:00:00+00:00,train,AGT-SYL-001,Zindabazar,0,0,28000,2460,3240,0,0,weekend,1,60,0
2026-05-09T20:00:00+00:00,train,AGT-SYL-001,Zindabazar,0,0,28000,2620,2780,0,0,weekend,1,60,0
2026-05-09T21:00:00+00:00,train,AGT-SYL-001,Zindabazar,0,0,28000,2330,3350,0,0,weekend,1,60,0
2026-05-09T22:00:00+00:00,train,AGT-SYL-001,Zindabazar,0,0,28000,2450,2720,0,0,weekend,1,60,0
2026-05-09T23:00:00+00:00,train,AGT-SYL-001,Zindabazar,0,0,28000,2650,2930,0,0,weekend,1,60,0
2026-05-10T00:00:00+00:00,train,AGT-SYL-001,Zindabazar,0,0,28000,2140,2660,0,0,routine,1,60,100
2026-05-10T01:00:00+00:00,train,AGT-SYL-001,Zindabazar,0,100,28000,2440,2340,100,0,routine,0,,161290
2026-05-10T02:00:00+00:00,train,AGT-SYL-001,Zindabazar,100,161290,28000,11260,15070,0,165000,routine,0,,158240
2026-05-10T03:00:00+00:00,train,AGT-SYL-001,Zindabazar,161290,158240,28000,13970,17020,0,0,routine,0,,155200
2026-05-10T04:00:00+00:00,train,AGT-SYL-001,Zindabazar,158240,155200,28000,15180,18220,0,0,routine,0,,156020
2026-05-10T05:00:00+00:00,train,AGT-SYL-001,Zindabazar,155200,156020,28000,18080,17260,820,0,routine,0,,152500
2026-05-10T06:00:00+00:00,train,AGT-SYL-001,Zindabazar,156020,152500,28000,18370,21890,0,0,routine,0,,151990
2026-05-10T07:00:00+00:00,train,AGT-SYL-001,Zindabazar,152500,151990,28000,21820,22330,0,0,routine,0,,147810
2026-05-10T08:00:00+00:00,train,AGT-SYL-001,Zindabazar,151990,147810,28000,17530,21710,0,0,routine,0,,147170
2026-05-10T09:00:00+00:00,train,AGT-SYL-001,Zindabazar,147810,147170,28000,20550,21190,0,0,routine,0,,147110
2026-05-10T10:00:00+00:00,train,AGT-SYL-001,Zindabazar,147170,147110,28000,17540,17600,0,0,routine,0,,146890
2026-05-10T11:00:00+00:00,train,AGT-SYL-001,Zindabazar,147110,146890,28000,19020,19240,0,0,routine,0,,147970
2026-05-10T12:00:00+00:00,train,AGT-SYL-001,Zindabazar,146890,147970,28000,17590,16510,1080,0,routine,0,,142460
2026-05-10T13:00:00+00:00,train,AGT-SYL-001,Zindabazar,147970,142460,28000,13400,18910,0,0,routine,0,,137180
2026-05-10T14:00:00+00:00,train,AGT-SYL-001,Zindabazar,142460,137180,28000,10350,15630,0,0,routine,0,,133540
2026-05-10T15:00:00+00:00,train,AGT-SYL-001,Zindabazar,137180,133540,28000,10960,14600,0,0,routine,0,,133530
2026-05-10T16:00:00+00:00,train,AGT-SYL-001,Zindabazar,133540,133530,28000,2330,2340,0,0,routine,0,,133140
2026-05-10T17:00:00+00:00,train,AGT-SYL-001,Zindabazar,133530,133140,28000,2210,2600,0,0,routine,0,,132650
2026-05-10T18:00:00+00:00,train,AGT-SYL-001,Zindabazar,133140,132650,28000,2560,3050,0,0,routine,0,,132940
2026-05-10T19:00:00+00:00,train,AGT-SYL-001,Zindabazar,132650,132940,28000,2340,2050,290,0,routine,0,,133080
2026-05-10T20:00:00+00:00,train,AGT-SYL-001,Zindabazar,132940,133080,28000,2470,2330,140,0,routine,0,,133290
2026-05-10T21:00:00+00:00,train,AGT-SYL-001,Zindabazar,133080,133290,28000,2190,1980,210,0,routine,0,,132990
2026-05-10T22:00:00+00:00,train,AGT-SYL-001,Zindabazar,133290,132990,28000,2510,2810,0,0,routine,0,,132900
2026-05-10T23:00:00+00:00,train,AGT-SYL-001,Zindabazar,132990,132900,28000,2280,2370,0,0,routine,0,,132980
2026-05-11T00:00:00+00:00,train,AGT-SYL-001,Zindabazar,132900,132980,28000,2240,2160,80,0,routine,0,,132900
2026-05-11T01:00:00+00:00,train,AGT-SYL-001,Zindabazar,132980,132900,28000,2610,2690,0,0,routine,0,,132830
2026-05-11T02:00:00+00:00,train,AGT-SYL-001,Zindabazar,132900,132830,28000,11460,11530,0,0,routine,0,,131000
2026-05-11T03:00:00+00:00,train,AGT-SYL-001,Zindabazar,132830,131000,28000,17770,19600,0,0,routine,0,,129090
2026-05-11T04:00:00+00:00,train,AGT-SYL-001,Zindabazar,131000,129090,28000,16150,18060,0,0,routine,0,,126120
2026-05-11T05:00:00+00:00,train,AGT-SYL-001,Zindabazar,129090,126120,28000,16060,19030,0,0,routine,0,,124220
2026-05-11T06:00:00+00:00,train,AGT-SYL-001,Zindabazar,126120,124220,28000,16920,18820,0,0,routine,0,,121250
2026-05-11T07:00:00+00:00,train,AGT-SYL-001,Zindabazar,124220,121250,28000,18960,21930,0,0,routine,0,,117740
2026-05-11T08:00:00+00:00,train,AGT-SYL-001,Zindabazar,121250,117740,28000,20480,23990,0,0,routine,0,,116840
2026-05-11T09:00:00+00:00,train,AGT-SYL-001,Zindabazar,117740,116840,28000,18960,19860,0,0,routine,0,,109790
2026-05-11T10:00:00+00:00,train,AGT-SYL-001,Zindabazar,116840,109790,28000,18080,25130,0,0,routine,1,360,110390
2026-05-11T11:00:00+00:00,train,AGT-SYL-001,Zindabazar,109790,110390,28000,16030,15430,600,0,routine,1,300,108740
2026-05-11T12:00:00+00:00,train,AGT-SYL-001,Zindabazar,110390,108740,28000,15920,17570,0,0,routine,1,240,109980
2026-05-11T13:00:00+00:00,train,AGT-SYL-001,Zindabazar,108740,109980,28000,18880,17640,1240,0,routine,1,180,74830
2026-05-11T14:00:00+00:00,train,AGT-SYL-001,Zindabazar,109980,74830,28000,13390,48540,0,0,routine,1,120,38670
2026-05-11T15:00:00+00:00,train,AGT-SYL-001,Zindabazar,74830,38670,28000,10930,47090,0,0,routine,1,60,3010
2026-05-11T16:00:00+00:00,train,AGT-SYL-001,Zindabazar,38670,3010,28000,2720,38380,0,0,routine,1,60,2650
2026-05-11T17:00:00+00:00,train,AGT-SYL-001,Zindabazar,3010,2650,28000,2100,2460,0,0,routine,1,60,2420
2026-05-11T18:00:00+00:00,train,AGT-SYL-001,Zindabazar,2650,2420,28000,2250,2480,0,0,routine,1,60,2480
2026-05-11T19:00:00+00:00,train,AGT-SYL-001,Zindabazar,2420,2480,28000,2370,2310,60,0,routine,1,60,2020
2026-05-11T20:00:00+00:00,train,AGT-SYL-001,Zindabazar,2480,2020,28000,2080,2540,0,0,routine,1,60,2080
2026-05-11T21:00:00+00:00,train,AGT-SYL-001,Zindabazar,2020,2080,28000,1920,1860,60,0,routine,1,60,1940
2026-05-11T22:00:00+00:00,train,AGT-SYL-001,Zindabazar,2080,1940,28000,2090,2230,0,0,routine,1,60,1750
2026-05-11T23:00:00+00:00,train,AGT-SYL-001,Zindabazar,1940,1750,28000,2530,2720,0,0,routine,1,60,1580
2026-05-12T00:00:00+00:00,train,AGT-SYL-001,Zindabazar,1750,1580,28000,2330,2500,0,0,routine,1,60,2010
2026-05-12T01:00:00+00:00,train,AGT-SYL-001,Zindabazar,1580,2010,28000,2560,2130,430,0,routine,0,,163080
2026-05-12T02:00:00+00:00,train,AGT-SYL-001,Zindabazar,2010,163080,28000,10970,14900,0,165000,routine,0,,158830
2026-05-12T03:00:00+00:00,train,AGT-SYL-001,Zindabazar,163080,158830,28000,13300,17550,0,0,routine,0,,155720
2026-05-12T04:00:00+00:00,train,AGT-SYL-001,Zindabazar,158830,155720,28000,15590,18700,0,0,routine,0,,150110
2026-05-12T05:00:00+00:00,train,AGT-SYL-001,Zindabazar,155720,150110,28000,18130,23740,0,0,routine,0,,151560
2026-05-12T06:00:00+00:00,train,AGT-SYL-001,Zindabazar,150110,151560,28000,20260,18810,1450,0,routine,0,,144920
2026-05-12T07:00:00+00:00,train,AGT-SYL-001,Zindabazar,151560,144920,28000,17620,24260,0,0,routine,0,,142260
2026-05-12T08:00:00+00:00,train,AGT-SYL-001,Zindabazar,144920,142260,28000,17120,19780,0,0,routine,0,,137210
2026-05-12T09:00:00+00:00,train,AGT-SYL-001,Zindabazar,142260,137210,28000,18830,23880,0,0,routine,0,,136870
2026-05-12T10:00:00+00:00,train,AGT-SYL-001,Zindabazar,137210,136870,28000,19230,19570,0,0,routine,1,360,135900
2026-05-12T11:00:00+00:00,train,AGT-SYL-001,Zindabazar,136870,135900,28000,17730,18700,0,0,routine,1,300,133520
2026-05-12T12:00:00+00:00,train,AGT-SYL-001,Zindabazar,135900,133520,28000,18070,20450,0,0,routine,1,240,133660
2026-05-12T13:00:00+00:00,train,AGT-SYL-001,Zindabazar,133520,133660,28000,18230,18090,140,0,routine,1,180,90410
2026-05-12T14:00:00+00:00,train,AGT-SYL-001,Zindabazar,133660,90410,28000,13510,56760,0,0,routine,1,120,48830
2026-05-12T15:00:00+00:00,train,AGT-SYL-001,Zindabazar,90410,48830,28000,12880,54460,0,0,routine,1,60,8850
2026-05-12T16:00:00+00:00,train,AGT-SYL-001,Zindabazar,48830,8850,28000,2140,42120,0,0,routine,1,60,8320
2026-05-12T17:00:00+00:00,train,AGT-SYL-001,Zindabazar,8850,8320,28000,2010,2540,0,0,routine,1,60,8290
2026-05-12T18:00:00+00:00,train,AGT-SYL-001,Zindabazar,8320,8290,28000,2480,2510,0,0,routine,1,60,7890
2026-05-12T19:00:00+00:00,train,AGT-SYL-001,Zindabazar,8290,7890,28000,2070,2470,0,0,routine,1,60,7570
2026-05-12T20:00:00+00:00,train,AGT-SYL-001,Zindabazar,7890,7570,28000,2210,2530,0,0,routine,1,60,7040
2026-05-12T21:00:00+00:00,train,AGT-SYL-001,Zindabazar,7570,7040,28000,2130,2660,0,0,routine,1,60,6710
2026-05-12T22:00:00+00:00,train,AGT-SYL-001,Zindabazar,7040,6710,28000,2170,2500,0,0,routine,1,60,6180
2026-05-12T23:00:00+00:00,train,AGT-SYL-001,Zindabazar,6710,6180,28000,2100,2630,0,0,routine,1,60,5550
2026-05-13T00:00:00+00:00,train,AGT-SYL-001,Zindabazar,6180,5550,28000,2050,2680,0,0,routine,1,60,4990
2026-05-13T01:00:00+00:00,train,AGT-SYL-001,Zindabazar,5550,4990,28000,2040,2600,0,0,routine,0,,166520
2026-05-13T02:00:00+00:00,train,AGT-SYL-001,Zindabazar,4990,166520,28000,12330,15800,0,165000,routine,0,,163460
2026-05-13T03:00:00+00:00,train,AGT-SYL-001,Zindabazar,166520,163460,28000,13190,16250,0,0,routine,0,,164040
2026-05-13T04:00:00+00:00,train,AGT-SYL-001,Zindabazar,163460,164040,28000,19520,18940,580,0,routine,0,,163850
2026-05-13T05:00:00+00:00,train,AGT-SYL-001,Zindabazar,164040,163850,28000,18610,18800,0,0,routine,0,,162370
2026-05-13T06:00:00+00:00,train,AGT-SYL-001,Zindabazar,163850,162370,28000,19920,21400,0,0,routine,0,,161030
2026-05-13T07:00:00+00:00,train,AGT-SYL-001,Zindabazar,162370,161030,28000,19440,20780,0,0,routine,0,,158420
2026-05-13T08:00:00+00:00,train,AGT-SYL-001,Zindabazar,161030,158420,28000,17140,19750,0,0,routine,0,,155590
2026-05-13T09:00:00+00:00,train,AGT-SYL-001,Zindabazar,158420,155590,28000,18130,20960,0,0,routine,0,,159320
2026-05-13T10:00:00+00:00,train,AGT-SYL-001,Zindabazar,155590,159320,28000,19310,15580,3730,0,routine,1,360,153590
2026-05-13T11:00:00+00:00,train,AGT-SYL-001,Zindabazar,159320,153590,28000,17920,23650,0,0,routine,1,300,153440
2026-05-13T12:00:00+00:00,train,AGT-SYL-001,Zindabazar,153590,153440,28000,16150,16300,0,0,routine,1,240,150490
2026-05-13T13:00:00+00:00,train,AGT-SYL-001,Zindabazar,153440,150490,28000,13920,16870,0,0,routine,1,180,102630
2026-05-13T14:00:00+00:00,train,AGT-SYL-001,Zindabazar,150490,102630,28000,10380,58240,0,0,routine,1,120,62230
2026-05-13T15:00:00+00:00,train,AGT-SYL-001,Zindabazar,102630,62230,28000,12240,52640,0,0,routine,1,60,18240
2026-05-13T16:00:00+00:00,train,AGT-SYL-001,Zindabazar,62230,18240,28000,2490,46480,0,0,routine,1,60,18200
2026-05-13T17:00:00+00:00,train,AGT-SYL-001,Zindabazar,18240,18200,28000,2190,2230,0,0,routine,1,60,18520
2026-05-13T18:00:00+00:00,train,AGT-SYL-001,Zindabazar,18200,18520,28000,2270,1950,320,0,routine,1,60,18190
2026-05-13T19:00:00+00:00,train,AGT-SYL-001,Zindabazar,18520,18190,28000,2300,2630,0,0,routine,1,60,17870
2026-05-13T20:00:00+00:00,train,AGT-SYL-001,Zindabazar,18190,17870,28000,2110,2430,0,0,routine,1,60,17080
2026-05-13T21:00:00+00:00,train,AGT-SYL-001,Zindabazar,17870,17080,28000,2000,2790,0,0,routine,1,60,16940
2026-05-13T22:00:00+00:00,train,AGT-SYL-001,Zindabazar,17080,16940,28000,2340,2480,0,0,routine,1,60,16810
2026-05-13T23:00:00+00:00,train,AGT-SYL-001,Zindabazar,16940,16810,28000,2070,2200,0,0,routine,1,60,16580
2026-05-14T00:00:00+00:00,train,AGT-SYL-001,Zindabazar,16810,16580,28000,2160,2390,0,0,routine,1,60,16420
2026-05-14T01:00:00+00:00,train,AGT-SYL-001,Zindabazar,16580,16420,28000,2590,2750,0,0,routine,1,60,17690
2026-05-14T02:00:00+00:00,train,AGT-SYL-001,Zindabazar,16420,17690,28000,14540,13270,1270,0,routine,1,60,16300
2026-05-14T03:00:00+00:00,train,AGT-SYL-001,Zindabazar,17690,16300,28000,13260,14650,0,0,routine,1,60,17260
2026-05-14T04:00:00+00:00,train,AGT-SYL-001,Zindabazar,16300,17260,28000,17880,16920,960,0,routine,1,60,14980
2026-05-14T05:00:00+00:00,train,AGT-SYL-001,Zindabazar,17260,14980,28000,16300,18580,0,0,routine,1,60,14980
2026-05-14T06:00:00+00:00,train,AGT-SYL-001,Zindabazar,14980,14980,28000,19660,19660,0,0,routine,1,60,16060
2026-05-14T07:00:00+00:00,train,AGT-SYL-001,Zindabazar,14980,16060,28000,19380,18300,1080,0,routine,1,60,15730
2026-05-14T08:00:00+00:00,train,AGT-SYL-001,Zindabazar,16060,15730,28000,17870,18200,0,0,routine,1,60,8350
2026-05-14T09:00:00+00:00,train,AGT-SYL-001,Zindabazar,15730,8350,28000,18410,25790,0,0,routine,1,240,174550
2026-05-14T10:00:00+00:00,train,AGT-SYL-001,Zindabazar,8350,174550,28000,21280,20080,1200,165000,routine,1,180,172590
2026-05-14T11:00:00+00:00,train,AGT-SYL-001,Zindabazar,174550,172590,28000,18620,20580,0,0,routine,1,120,98040
2026-05-14T12:00:00+00:00,train,AGT-SYL-001,Zindabazar,172590,98040,28000,17850,92400,0,0,routine,1,60,15870
2026-05-14T13:00:00+00:00,train,AGT-SYL-001,Zindabazar,98040,15870,28000,14180,96350,0,0,routine,1,60,0
2026-05-14T14:00:00+00:00,train,AGT-SYL-001,Zindabazar,15870,0,28000,14790,88120,0,0,routine,1,60,0
2026-05-14T15:00:00+00:00,train,AGT-SYL-001,Zindabazar,0,0,28000,13910,86520,0,0,routine,1,60,0
2026-05-14T16:00:00+00:00,train,AGT-SYL-001,Zindabazar,0,0,28000,2190,2600,0,0,routine,1,60,0
2026-05-14T17:00:00+00:00,train,AGT-SYL-001,Zindabazar,0,0,28000,1970,2430,0,0,routine,1,60,30
2026-05-14T18:00:00+00:00,train,AGT-SYL-001,Zindabazar,0,30,28000,2230,2200,30,0,routine,1,60,0
2026-05-14T19:00:00+00:00,train,AGT-SYL-001,Zindabazar,30,0,28000,2100,2880,0,0,routine,1,60,0
2026-05-14T20:00:00+00:00,train,AGT-SYL-001,Zindabazar,0,0,28000,2540,2920,0,0,routine,1,60,0
2026-05-14T21:00:00+00:00,train,AGT-SYL-001,Zindabazar,0,0,28000,1980,2850,0,0,routine,1,60,0
2026-05-14T22:00:00+00:00,train,AGT-SYL-001,Zindabazar,0,0,28000,2340,2440,0,0,routine,1,60,0
2026-05-14T23:00:00+00:00,train,AGT-SYL-001,Zindabazar,0,0,28000,2390,2520,0,0,routine,1,60,0
2026-05-15T00:00:00+00:00,train,AGT-SYL-001,Zindabazar,0,0,28000,3000,3710,0,0,payday+weekend,1,60,0
2026-05-15T01:00:00+00:00,train,AGT-SYL-001,Zindabazar,0,0,28000,3170,4630,0,0,payday+weekend,0,,164650
2026-05-15T02:00:00+00:00,train,AGT-SYL-001,Zindabazar,0,164650,28000,22200,22550,0,165000,payday+weekend,0,,165000
2026-05-15T03:00:00+00:00,train,AGT-SYL-001,Zindabazar,164650,165000,28000,22910,22560,350,0,payday+weekend,0,,163110
2026-05-15T04:00:00+00:00,train,AGT-SYL-001,Zindabazar,165000,163110,28000,24100,25990,0,0,payday+weekend,0,,162050
2026-05-15T05:00:00+00:00,train,AGT-SYL-001,Zindabazar,163110,162050,28000,30480,31540,0,0,payday+weekend,0,,159110
2026-05-15T06:00:00+00:00,train,AGT-SYL-001,Zindabazar,162050,159110,28000,26950,29890,0,0,payday+weekend,0,,159350
2026-05-15T07:00:00+00:00,train,AGT-SYL-001,Zindabazar,159110,159350,28000,34210,33970,240,0,payday+weekend,0,,153510
2026-05-15T08:00:00+00:00,train,AGT-SYL-001,Zindabazar,159350,153510,28000,28630,34470,0,0,payday+weekend,0,,156020
2026-05-15T09:00:00+00:00,train,AGT-SYL-001,Zindabazar,153510,156020,28000,33780,31270,2510,0,payday+weekend,0,,152680
2026-05-15T10:00:00+00:00,train,AGT-SYL-001,Zindabazar,156020,152680,28000,29480,32820,0,0,payday+weekend,0,,154870
2026-05-15T11:00:00+00:00,train,AGT-SYL-001,Zindabazar,152680,154870,28000,35500,33310,2190,0,payday+weekend,0,,153440
2026-05-15T12:00:00+00:00,train,AGT-SYL-001,Zindabazar,154870,153440,28000,27180,28610,0,0,payday+weekend,0,,147660
2026-05-15T13:00:00+00:00,train,AGT-SYL-001,Zindabazar,153440,147660,28000,25010,30790,0,0,payday+weekend,0,,147060
2026-05-15T14:00:00+00:00,train,AGT-SYL-001,Zindabazar,147660,147060,28000,22320,22920,0,0,payday+weekend,0,,142780
2026-05-15T15:00:00+00:00,train,AGT-SYL-001,Zindabazar,147060,142780,28000,20490,24770,0,0,payday+weekend,0,,141700
2026-05-15T16:00:00+00:00,train,AGT-SYL-001,Zindabazar,142780,141700,28000,3440,4520,0,0,payday+weekend,0,,141930
2026-05-15T17:00:00+00:00,validation,AGT-SYL-001,Zindabazar,141700,141930,28000,3370,3140,230,0,payday+weekend,0,,141570
2026-05-15T18:00:00+00:00,validation,AGT-SYL-001,Zindabazar,141930,141570,28000,3320,3680,0,0,payday+weekend,0,,140960
2026-05-15T19:00:00+00:00,validation,AGT-SYL-001,Zindabazar,141570,140960,28000,3600,4210,0,0,payday+weekend,0,,141600
2026-05-15T20:00:00+00:00,validation,AGT-SYL-001,Zindabazar,140960,141600,28000,4300,3660,640,0,payday+weekend,0,,138910
2026-05-15T21:00:00+00:00,validation,AGT-SYL-001,Zindabazar,141600,138910,28000,2810,5500,0,0,payday+weekend,0,,138540
2026-05-15T22:00:00+00:00,validation,AGT-SYL-001,Zindabazar,138910,138540,28000,3710,4080,0,0,payday+weekend,0,,137670
2026-05-15T23:00:00+00:00,validation,AGT-SYL-001,Zindabazar,138540,137670,28000,3690,4560,0,0,payday+weekend,0,,137360
2026-05-16T00:00:00+00:00,validation,AGT-SYL-001,Zindabazar,137670,137360,28000,3750,4060,0,0,payday+weekend,0,,136540
2026-05-16T01:00:00+00:00,validation,AGT-SYL-001,Zindabazar,137360,136540,28000,3440,4260,0,0,payday+weekend,0,,131930
2026-05-16T02:00:00+00:00,validation,AGT-SYL-001,Zindabazar,136540,131930,28000,22890,27500,0,0,payday+weekend,0,,127500
2026-05-16T03:00:00+00:00,validation,AGT-SYL-001,Zindabazar,131930,127500,28000,22840,27270,0,0,payday+weekend,0,,132980
2026-05-16T04:00:00+00:00,validation,AGT-SYL-001,Zindabazar,127500,132980,28000,29890,24410,5480,0,payday+weekend,0,,130930
2026-05-16T05:00:00+00:00,validation,AGT-SYL-001,Zindabazar,132980,130930,28000,26900,28950,0,0,payday+weekend,0,,128290
2026-05-16T06:00:00+00:00,validation,AGT-SYL-001,Zindabazar,130930,128290,28000,30380,33020,0,0,payday+weekend,0,,124200
2026-05-16T07:00:00+00:00,validation,AGT-SYL-001,Zindabazar,128290,124200,28000,30630,34720,0,0,payday+weekend,0,,128970
2026-05-16T08:00:00+00:00,validation,AGT-SYL-001,Zindabazar,124200,128970,28000,35080,30310,4770,0,payday+weekend,0,,129000
2026-05-16T09:00:00+00:00,validation,AGT-SYL-001,Zindabazar,128970,129000,28000,36270,36240,30,0,payday+weekend,0,,123350
2026-05-16T10:00:00+00:00,validation,AGT-SYL-001,Zindabazar,129000,123350,28000,28690,34340,0,0,payday+weekend,0,,119210
2026-05-16T11:00:00+00:00,validation,AGT-SYL-001,Zindabazar,123350,119210,28000,31340,35480,0,0,payday+weekend,0,,116810
2026-05-16T12:00:00+00:00,validation,AGT-SYL-001,Zindabazar,119210,116810,28000,27600,30000,0,0,payday+weekend,0,,120680
2026-05-16T13:00:00+00:00,validation,AGT-SYL-001,Zindabazar,116810,120680,28000,27070,23200,3870,0,payday+weekend,0,,118630
2026-05-16T14:00:00+00:00,validation,AGT-SYL-001,Zindabazar,120680,118630,28000,23020,25070,0,0,payday+weekend,0,,115330
2026-05-16T15:00:00+00:00,validation,AGT-SYL-001,Zindabazar,118630,115330,28000,20330,23630,0,0,payday+weekend,0,,114720
2026-05-16T16:00:00+00:00,validation,AGT-SYL-001,Zindabazar,115330,114720,28000,3540,4150,0,0,payday+weekend,0,,114770
2026-05-16T17:00:00+00:00,validation,AGT-SYL-001,Zindabazar,114720,114770,28000,3910,3860,50,0,payday+weekend,0,,115030
2026-05-16T18:00:00+00:00,validation,AGT-SYL-001,Zindabazar,114770,115030,28000,3920,3660,260,0,payday+weekend,0,,114790
2026-05-16T19:00:00+00:00,validation,AGT-SYL-001,Zindabazar,115030,114790,28000,3610,3850,0,0,payday+weekend,0,,114190
2026-05-16T20:00:00+00:00,validation,AGT-SYL-001,Zindabazar,114790,114190,28000,3520,4120,0,0,payday+weekend,0,,114760
2026-05-16T21:00:00+00:00,validation,AGT-SYL-001,Zindabazar,114190,114760,28000,3790,3220,570,0,payday+weekend,0,,112650
2026-05-16T22:00:00+00:00,validation,AGT-SYL-001,Zindabazar,114760,112650,28000,2480,4590,0,0,payday+weekend,0,,112920
2026-05-16T23:00:00+00:00,validation,AGT-SYL-001,Zindabazar,112650,112920,28000,3930,3660,270,0,payday+weekend,0,,112580
2026-05-17T00:00:00+00:00,validation,AGT-SYL-001,Zindabazar,112920,112580,28000,2240,2580,0,0,routine,0,,112200
2026-05-17T01:00:00+00:00,validation,AGT-SYL-001,Zindabazar,112580,112200,28000,2380,2760,0,0,routine,0,,113200
2026-05-17T02:00:00+00:00,validation,AGT-SYL-001,Zindabazar,112200,113200,28000,13340,12340,1000,0,routine,0,,110210
2026-05-17T03:00:00+00:00,validation,AGT-SYL-001,Zindabazar,113200,110210,28000,13200,16190,0,0,routine,0,,106250
2026-05-17T04:00:00+00:00,validation,AGT-SYL-001,Zindabazar,110210,106250,28000,14520,18480,0,0,routine,0,,104760
2026-05-17T05:00:00+00:00,validation,AGT-SYL-001,Zindabazar,106250,104760,28000,15630,17120,0,0,routine,0,,98310
2026-05-17T06:00:00+00:00,validation,AGT-SYL-001,Zindabazar,104760,98310,28000,16840,23290,0,0,routine,0,,99930
2026-05-17T07:00:00+00:00,validation,AGT-SYL-001,Zindabazar,98310,99930,28000,20530,18910,1620,0,routine,0,,103740
2026-05-17T08:00:00+00:00,validation,AGT-SYL-001,Zindabazar,99930,103740,28000,22240,18430,3810,0,routine,0,,101570
2026-05-17T09:00:00+00:00,validation,AGT-SYL-001,Zindabazar,103740,101570,28000,18920,21090,0,0,routine,1,360,98430
2026-05-17T10:00:00+00:00,validation,AGT-SYL-001,Zindabazar,101570,98430,28000,18380,21520,0,0,routine,1,300,98690
2026-05-17T11:00:00+00:00,validation,AGT-SYL-001,Zindabazar,98430,98690,28000,20590,20330,260,0,routine,1,240,98730
2026-05-17T12:00:00+00:00,validation,AGT-SYL-001,Zindabazar,98690,98730,28000,17310,17270,40,0,routine,1,180,99640
2026-05-17T13:00:00+00:00,validation,AGT-SYL-001,Zindabazar,98730,99640,28000,18360,17450,910,0,routine,1,120,61390
2026-05-17T14:00:00+00:00,validation,AGT-SYL-001,Zindabazar,99640,61390,28000,12640,50890,0,0,routine,1,60,22590
2026-05-17T15:00:00+00:00,validation,AGT-SYL-001,Zindabazar,61390,22590,28000,12360,51160,0,0,routine,1,60,0
2026-05-17T16:00:00+00:00,validation,AGT-SYL-001,Zindabazar,22590,0,28000,2310,38170,0,0,routine,1,60,0
2026-05-17T17:00:00+00:00,validation,AGT-SYL-001,Zindabazar,0,0,28000,1950,2170,0,0,routine,1,60,0
2026-05-17T18:00:00+00:00,validation,AGT-SYL-001,Zindabazar,0,0,28000,2230,2730,0,0,routine,1,60,0
2026-05-17T19:00:00+00:00,validation,AGT-SYL-001,Zindabazar,0,0,28000,2240,2510,0,0,routine,1,60,310
2026-05-17T20:00:00+00:00,validation,AGT-SYL-001,Zindabazar,0,310,28000,2380,2070,310,0,routine,1,60,50
2026-05-17T21:00:00+00:00,validation,AGT-SYL-001,Zindabazar,310,50,28000,2350,2610,0,0,routine,1,60,0
2026-05-17T22:00:00+00:00,validation,AGT-SYL-001,Zindabazar,50,0,28000,2340,2480,0,0,routine,1,60,0
2026-05-17T23:00:00+00:00,validation,AGT-SYL-001,Zindabazar,0,0,28000,2580,2600,0,0,routine,1,60,0
2026-05-18T00:00:00+00:00,validation,AGT-SYL-001,Zindabazar,0,0,28000,2890,4230,0,0,festival_demand,1,60,0
2026-05-18T01:00:00+00:00,validation,AGT-SYL-001,Zindabazar,0,0,28000,3210,3440,0,0,festival_demand,0,,169030
2026-05-18T02:00:00+00:00,validation,AGT-SYL-001,Zindabazar,0,169030,28000,23670,19640,4030,165000,festival_demand,0,,163590
